name,brand,photo_url,family,subfamily,description,ingredients,origin,gender,year,concepts
BODY KOUROS,Yves Saint Laurent,https://api-assets.wikiparfum.com/_resized/s4rr1r0jxxwcf99kz7ug7u7rkt9jwgem8gmfhi84qeyjz7zdxjicrk3hdtu2-w500-q85.jpg,WOODY,AMBERY (ORIENTAL),A singular fragrance and one that is multifaceted. Rich and proudly different. A blend never seen before. More than a fragrance. A magnetic force.,"['Incense / Olibanum', 'Camphor', 'Eucalyptus', 'Cedarwood (China)', 'Benzoin', 'Mace']",France,Male,2000,"['Intense', 'Rich', 'Robust', 'Powerful', 'Woody', 'Winter', 'Night', 'Brown', 'Black', 'Autum']"
