name,brand,photo_url,family,subfamily,description,ingredients,origin,gender,year,concepts
ACQUA DI GIÒ POUR HOMME,Giorgio Armani,https://api-assets.wikiparfum.com/_resized/beaii1od0d4ah9zg1tc3ivwb4idx7p6mr9bwbk467kheb4qfr6sthp3gg0xn-w500-q85.jpg,AROMATIC FOUGERE,WATERY,"A fragrance of contrasting sensations, opening with a splash of freshness like a powerful sea breeze that subsides into very natural harmony. Energising, and stimulating, it expresses healthy sensuality; an authentic and serene virility. Its complexity, however, suggests a subtle personality, full of nuance. The fragrant trail is particularly lasting and memorable.","['Calone (Marine)', 'Mandarin', 'Rosemary', 'Floral Notes', 'Patchouli', 'Bergamot', 'Cedarwood', 'Ciste Labdanum', 'Jasmine', 'Neroli']",Italy,Male,1996,"['Dynamic', 'Sporty', 'Summer', 'Everyday', 'Casual', 'Day', 'Energyzing', 'Fresh', 'Invigorating', 'Sparkling']"
