name,brand,photo_url,family,subfamily,description,ingredients,origin,gender,year,concepts
IDOLE D'ARMANI,Giorgio Armani,https://api-assets.wikiparfum.com/_resized/f51wc6od3ntzmcdaffx9m8a6q663j15crkzq6relcumo3tocrgtisncjhx0c-w500-q85.jpg,WOODY,WOODY,"The Idole woman glows with a magnetic sensuality and a natural grace. She is exquisite, captivating, sexy and sensual; she is expressive but reveals her strength of character, she is free to be herself. The elegance of her inner soul makes her simply sublime.","['Benzoin', 'Patchouli', 'Rose', 'Vetiver', 'Bitter Orange', 'Davana', 'Ginger', 'Pear', 'Saffron', 'Styrax', 'Jasmine (Egypt)']",Italy,Female,2009,"['Intense', 'Rich', 'Robust', 'Powerful', 'Woody', 'Earthy', 'Elegant', 'Brown', 'Grey', 'Black']"
