name,brand,photo_url,family,subfamily,description,ingredients,origin,gender,year,concepts
ARMANI MANIA POUR FEMME,Giorgio Armani,https://api-assets.wikiparfum.com/_resized/6gqu7zauatch6ozvnn060gg7lswgaynywue0ewt0si6fdng1inelno4q4jcl-w500-q85.jpg,WOODY,AMBERY (ORIENTAL),"Like a stolen moment, the knowing smile of a free, authentic and affirmed nature. Far from a frozen icon, it is the very image of the Armani woman, timeless yet modern, naturally sensual and refined, checked and relaxed.","['Sandalwood', 'Blackcurrant', 'Magnolia', 'Cedarwood', 'Woody Notes', 'Amber', 'Iris / Orris', 'Lily Of The Valley', 'Musk', 'Peony', 'Pink Pepper', 'Laurel', 'Mandarin (green)']",Italy,Female,2004,"['Intense', 'Rich', 'Robust', 'Powerful', 'Woody', 'Winter', 'Autum', 'Brown', 'Night', 'Everyday']"
