name,brand,photo_url,family,subfamily,description,ingredients,origin,gender,year,concepts
SKYE,Armaf,https://api-assets.wikiparfum.com/_resized/ia2mff83srtvavi012xuv1fl39eipujxtfrb18kilq6gn7hdiy1k6f8dlav3-w500-q85.jpg,FLORAL,AMBERY (ORIENTAL),A fragrance that defines an aristocratic woman.,"['Rose', 'Vanilla', 'Apple', 'Blackcurrant', 'Geranium', 'Musk']",United Arab Emirates,Female,2015,"['Everyday', 'Rich', 'Casual', 'Generous', 'Intense', 'Robust', 'Powerful', 'Day', 'Exotic', 'Sweet']"
