name,brand,photo_url,family,subfamily,description,ingredients,origin,gender,year,concepts
THE PRIDE OF ARMAF POUR FEMME,Armaf,https://api-assets.wikiparfum.com/_resized/u9mxypzh24l82k7d1wlua6eckv06zvmvqf6ha1o4ugpu8ooc06zt2f9rlde8-w500-q85.jpg,FLORAL,AMBERY (ORIENTAL),The contrast of power and tenderness in every woman has been captured in a fragrance. The Pride of Armaf pour Femme reveals all the different sides of your personality and perfectly underscores your unique charisma.,"['Orange Blossom', 'Almond', 'Patchouli', 'Jasmine', 'Coffee', 'Tonka Bean', 'Cocoa', 'Mandarin']",United Arab Emirates,Female,2010,"['Everyday', 'Round', 'Rich', 'Casual', 'Intense', 'Robust', 'Powerful', 'Generous', 'Velvety', 'Day']"
