name,brand,photo_url,family,subfamily,description,ingredients,origin,gender,year,concepts
SUPREME BOUQUET (2013),Yves Saint Laurent,https://api-assets.wikiparfum.com/_resized/uyfepan52jdahd1dlmxeuc1lp8o0000joh8bnla9ys14xoisaul0pah5jlgt-w500-q85.jpg,WOODY,FLORAL,"The radiant burst of a bouquet of white flower, their blossoms drenched in luscious fruit and animalic scents, fully spread their opulence. As a counterpoint the vibrancy of the woody notes is an invitation to serenity.","['Woody Ambery Note', 'Tuberose', 'Ylang-ylang', 'Jasmine (Sambac)', 'Bergamot', 'Musk', 'Patchouli', 'Pear', 'Pink Pepper']",France,Unisex,2013,"['Rich', 'Intense', 'Robust', 'Powerful', 'Everyday', 'Elegant', 'Woody', 'Autum', 'Casual', 'Winter']"
