name,brand,photo_url,family,subfamily,description,ingredients,origin,gender,year,concepts
AVENTUS,Creed,https://api-assets.wikiparfum.com/_resized/mxhkguomoamnd1afb18y1f5ge6zg8onr5m32z6sz6mrrg1eygkoa1qh8ct45-w500-q85.jpg,CITRUS,LEATHER,"Crafted by the deft hand of Sixth Generation Master Perfumer Olivier Creed in collaboration with his son Erwin, this scent has grown to become the best-selling fragrance in the history of the brand. Its iconic name is derived from A (from) Ventus (the wind), illustrating the Aventus man as destined to live a driven life, ever galloping with the wind at his back toward success.","['Bergamot', 'Birch', 'Ambergris', 'Lemon', 'Pink Pepper', 'Apple', 'Blackcurrant', 'Musk', 'Pineapple', 'Oakmoss', 'Vanilla', 'Jasmine (Morocco)']",France,Male,2010,"['Everyday', 'Casual', 'Stimulating', 'Envigorating', 'Day', 'Sparkling', 'Energyzing', 'Sporty', 'Exciting', 'Unisexe']"
