name,brand,photo_url,family,subfamily,description,ingredients,origin,gender,year,concepts
PURE WHITE COLOGNE (ORIGINAL COLOGNE),Creed,https://api-assets.wikiparfum.com/_resized/x7xp1qh2l6o2x185lgg57gk3ujxli2bmlotfwhfuan3psx3h1ldqed7kt59v-w500-q85.jpg,CITRUS,CITRUS,"Original Cologne, by its composition and by its inspiration, echoes one of the most famous perfumes, Eau de Cologne. It's a journey through the Victorian period and the Industrial Revolution. Original Cologne is a symbol of modernity. Faithful to the Creed House philosophy, it embodies visionary progress, tradition and endless creativity.","['Neroli', 'Bergamot', 'Ambergris', 'Grapefruit', 'Lemon', 'Galbanum', 'Pear', 'Musk', 'Rice']",France,Unisex,2011,"['Everyday', 'Casual', 'Day', 'Optimistic', 'Freedom', 'Unisexe', 'Citrus', 'White', 'Spring', 'Summer']"
