name,brand,photo_url,family,subfamily,description,ingredients,origin,gender,year,concepts
CUIR : COLLECTION DE NUIT,Yves Saint Laurent,https://api-assets.wikiparfum.com/_resized/7rhtzwfysp8qino9p0s919ghryc7i4rvqieshoh03mrfs1sg9zgu12dfxal4-w500-q85.jpg,LEATHER,WOODY,"An intense, sensual and carnal fragrance that dresses the skin. A matte, grainy leather that slips off the shoulder.","['Leather', 'Saffron', 'Guaiac Wood', 'Osmanthus', 'Oud / Agarwood', 'Ginger', 'Rum', 'Tobacco Leaf', 'Tea (Black)']",France,Unisex,2016,"['Intense', 'Rich', 'Robust', 'Powerful', 'Deep', 'Night', 'Loud', 'Affirmed', 'Brown', 'Grey']"
