name,brand,photo_url,family,subfamily,description,ingredients,origin,gender,year,concepts
TRENCH,Yves Saint Laurent,https://api-assets.wikiparfum.com/_resized/e17lo7ou8257cs2v0kvera8uetihra58qes9zq10blpo31saj1oc9eaetyfx-w500-q85.jpg,FLORAL,MUSK SKIN,"The trench coat possesses the all-military demeanor of a uniform. Designed for British army officers, the symbolism of this utilitarian garment has all to do with in-field realities: a collar and waterproof canvas fabric shield from the rain while a double-breasted crossed closure and buckled belt ensure total freedom of movement. An apparel of absolute masculinity that has become a classic of the men's wardrobe.","['Iris / Orris', 'Bergamot', 'Neroli', 'Musk', 'Ambrette Seed', 'Cedarwood', 'Fig', 'Fir Balsam', 'Tangerine']",France,Unisex,2015,"['Everyday', 'Round', 'Clean', 'Casual', 'Day', 'Autum', 'Vaporous', 'White', 'Romantic', 'Comfortable']"
