name,brand,photo_url,family,subfamily,description,ingredients,origin,gender,year,concepts
Y EAU FRAÎCHE,Yves Saint Laurent,https://api-assets.wikiparfum.com/_resized/0cppjp4rbj3k155synaqwvvjj9nhjf6o5j9tniwfhotbnigkdh35gw39lqe9-w500-q85.jpg,AROMATIC FOUGERE,CITRUS,"Bracing as an ocean breeze on a California beach, Y Eau Fraiche captures the spirit of a man on a quest for self-accomplishment. young, effortlessly cool, yet deeply driven by his creative journey. Always on the brink of a new idea. Eager to find his purpose to give meaning to his quest.","['Peppermint', 'Cedarwood', 'Pepper', 'Geranium', 'Lemon', 'Lemongrass', 'Ginger', 'Incense / Olibanum', 'Juniper Berries', 'Lychee']",France,Male,2020,"['Everyday', 'Casual', 'Day', 'Sparkling', 'Energyzing', 'Sporty', 'Summer', 'Dynamic', 'Fresh', 'Spring']"
