name,brand,photo_url,family,subfamily,description,ingredients,origin,gender,year,concepts
BELLE D'OPIUM,Yves Saint Laurent,https://api-assets.wikiparfum.com/_resized/qc5j9jf6qbfcfq2us96zkiephdifxgggwszmv6iyklmaub7qwxyhg9fmv224-w500-q85.jpg,AMBERY (ORIENTAL),GOURMAND,"Every journey has a first step. Every generation has a legend. Every addiction has its initiation. I am your Opium. I dance around you; you nestle in my arms, curled up in a cloud of feathers within strange wreaths of smoke.","['Patchouli', 'Peach', 'Suede', 'Benzoin', 'Incense / Olibanum', 'Myrrh', 'Gardenia', 'Jasmine', 'Lily', 'Mandarin', 'Rose', 'Sandalwood', 'White Pepper']",France,Female,2010,"['Intense', 'Rich', 'Powerful', 'Robust', 'Night', 'Generous', 'Warm', 'Woody', 'Mystical', 'Heat']"
