name,brand,photo_url,family,subfamily,description,ingredients,origin,gender,year,concepts
ATLAS GARDEN,Yves Saint Laurent,https://api-assets.wikiparfum.com/_resized/5jpqhaxzp1ig2hqu54np780162m2jidtc8x816cqsq1qqohwzl4vggybk1vb-w500-q85.jpg,FLORAL,AMBERY (ORIENTAL),"""I wanted to recreate the dream of wandering in a palm tree plantation with a spectacular view of the landscapes of the Atlas Mountains; a breeze of orange trees in blossom and the lushness of fresh, tasty dates. A journey under the Moroccan sun for the pleasure of the senses."" - Amandine Clerc-Marie, Perfumer","['Leaves', 'Orange Blossom', 'Honey', 'Tonka Bean', 'Solar Notes', 'Dates', 'Ambrox (Ambergris)']",France,Unisex,2019,"['Garden', 'Round', 'Everyday', 'Rich', 'Casual', 'Carnal', 'Purple', 'Intense', 'Robust', 'Powerful']"
