name,brand,photo_url,family,subfamily,description,ingredients,origin,gender,year,concepts
IDOLE D'ARMANI EAU DE TOILETTE,Giorgio Armani,https://api-assets.wikiparfum.com/_resized/65l34v9f5scdgbca4pfphir37l18kcaqs8tjdtp67vpys17qdh18ajnimpnw-w500-q85.jpg,WOODY,FRUITY,"The Idole Eau de Toilette woman glows with a magnetic sensuality and a natural grace. She is exquisite, captivating, sexy and sensual; she is expressive but reveals her strength of character, she is free to be herself. The elegance of her inner soul makes her simply sublime.","['Pear', 'Amber', 'Jasmine (Egypt)', 'Vetiver', 'Davana', 'Benzoin', 'Bitter Orange', 'Ginger', 'Rose', 'Saffron']",Italy,Female,2010,"['Intense', 'Rich', 'Robust', 'Powerful', 'Everyday', 'Woody', 'Autum', 'Exotic', 'Brown', 'Casual']"
