name,brand,photo_url,family,subfamily,description,ingredients,origin,gender,year,concepts
AURA,Armaf,https://api-assets.wikiparfum.com/_resized/4pocb3z7mp3lc0ve2twn9pv8602qh5brem70wf40dgzi9m93smyp2fxe9mtj-w500-q85.jpg,WOODY,CITRUS,"Aura is a scent defined by its enigmatic edge and alluring charm, suitable for everyday wear.","['Sandalwood', 'Citruses', 'Iris / Orris', 'Lavender', 'Vetiver', 'Bergamot', 'Amber', 'Apple', 'Cardamom', 'Geranium', 'Musk', 'Pepper', 'Violet']",United Arab Emirates,Male,2015,"['Everyday', 'Casual', 'Robust', 'Elegant', 'Intense', 'Rich', 'Powerful', 'Autum', 'Day', 'Generous']"
