name,brand,photo_url,family,subfamily,description,ingredients,origin,gender,year,concepts
ACQUA DI GIOIA EAU DE PARFUM INTENSE,Giorgio Armani,https://api-assets.wikiparfum.com/_resized/8j386bliz28gi54azhff7b3ai48037vckdz1uhb9o6555hmzjgg24pid2zyc-w500-q85.jpg,FLORAL,FRUITY,"This sparkling eau de parfum intense is an enchanting invitation to immerse yourself in the boundless sunlight and turquoise seas of the Mediterranean, with the scent embodying the distinctive essence of this captivating region.","['Jasmine (Grandiflorum)', 'Red Berries', 'Musk', 'Rose Damascena', 'Raspberry', 'Bergamot', 'Cedarwood']",Italy,Female,2024,"['Everyday', 'Romantic', 'Colourful', 'Exotic', 'Cheerful', 'Happy', 'Optimistic', 'Freedom', 'Joyful', 'Day']"
