name,brand,photo_url,family,subfamily,description,ingredients,origin,gender,year,concepts
CRAZE NOIR,Armaf,https://api-assets.wikiparfum.com/_resized/abn7br4zdtsmmisq92suproe3y7migjbso583at7nvssz8uhi8loxx93vj3e-w500-q85.jpg,WOODY,AMBERY (ORIENTAL),Craze Noir combines daring ingredients to create an intoxicating aroma that many will fall in love with.,"['Sandalwood', 'Almond', 'Heliotrope', 'Amber', 'Vanilla', 'Bergamot', 'Cumin', 'Jasmine', 'Lavender', 'Clary Sage']",United Arab Emirates,Male,2018,"['Intense', 'Rich', 'Robust', 'Powerful', 'Winter', 'Night', 'Woody', 'Casual', 'Autum', 'Brown']"
